Time Stamp,User ID,Door Opened,Door Closed,Tailgating Detected,Human Feedback,Generation Logic,Human Logic explaining the feedback for the episode
2025-05-12 09:13:02,user_100,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:13:25,user_100,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:13:37,user_100,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:13:41,user_100,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:18:00,user_5,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 09:18:01,user_5,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 09:18:05,user_5,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 09:18:10,user_5,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 09:18:19,user_5,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 09:22:00,user_19,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:22:29,user_19,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:22:30,user_19,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:22:47,user_19,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:43:00,user_166,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:43:04,user_166,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:43:56,user_166,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 09:57:00,user_137,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 09:57:15,user_137,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 09:57:20,user_137,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 10:12:00,user_23,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 10:12:07,user_23,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 10:12:10,user_23,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 10:35:00,user_49,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 10:35:07,user_49,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 10:35:13,user_49,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 10:35:18,user_49,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 10:35:20,user_49,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 10:48:00,user_161,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 10:48:03,user_161,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 10:48:06,user_161,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 10:53:00,user_55,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 10:53:02,user_55,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 10:53:09,user_55,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 10:53:19,user_55,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 11:15:00,user_12,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 11:15:03,user_12,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 11:15:16,user_12,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 11:22:00,user_2,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 11:22:08,user_2,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 11:22:13,user_2,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 11:22:42,user_2,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 11:23:00,user_65,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:23:06,user_65,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:23:07,user_65,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:23:10,user_65,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:30:00,user_51,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 11:30:07,user_51,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 11:30:13,user_51,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 11:30:19,user_51,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 11:58:00,user_37,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:58:01,user_37,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:58:07,user_37,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:59:00,user_123,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:59:02,user_123,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:59:02,user_123,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 11:59:03,user_123,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:01:00,user_126,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:01:01,user_126,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:01:05,user_126,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:01:06,user_126,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:16:00,user_85,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:16:01,user_85,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:16:03,user_85,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:16:04,user_85,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:16:06,user_85,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:17:00,user_148,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:17:03,user_148,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:17:04,user_148,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:22:00,user_109,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:22:02,user_109,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:22:04,user_109,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:24:00,user_188,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:24:01,user_188,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:24:07,user_188,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:32:00,user_133,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:32:19,user_133,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:32:19,user_133,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:32:23,user_133,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:32:28,user_133,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 12:45:00,user_71,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:45:03,user_71,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:45:06,user_71,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 12:45:09,user_71,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 13:57:00,user_122,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 13:57:08,user_122,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 13:57:09,user_122,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:10:00,user_177,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:10:02,user_177,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:10:07,user_177,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:10:10,user_177,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:11:00,user_8,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-12 14:11:31,user_8,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-12 14:11:33,user_8,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-12 14:11:57,user_8,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-12 14:19:00,user_139,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 14:19:05,user_139,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 14:19:19,user_139,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 14:24:00,user_55,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:24:02,user_55,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:24:04,user_55,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:24:07,user_55,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:24:09,user_55,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:27:00,user_57,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 14:27:01,user_57,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 14:27:10,user_57,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 14:27:37,user_57,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 14:27:52,user_57,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 14:29:00,user_199,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:29:01,user_199,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:29:01,user_199,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:29:02,user_199,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:29:03,user_199,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:41:00,user_135,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:41:07,user_135,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:41:07,user_135,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 14:41:09,user_135,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:10:00,user_96,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:10:02,user_96,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:10:05,user_96,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:17:00,user_47,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 15:17:04,user_47,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 15:17:05,user_47,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 15:17:08,user_47,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 15:17:18,user_47,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 15:46:00,user_157,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 15:46:25,user_157,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 15:46:47,user_157,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 15:53:00,user_57,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:53:02,user_57,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:53:07,user_57,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:53:09,user_57,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:57:00,user_66,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:57:04,user_66,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 15:57:06,user_66,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 16:02:00,user_158,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 16:02:03,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 16:02:06,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 16:02:08,user_158,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 16:31:00,user_133,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 16:31:08,user_133,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 16:31:17,user_133,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-12 16:33:00,user_79,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 16:33:15,user_79,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 16:33:57,user_79,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 16:48:00,user_138,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 16:48:02,user_138,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 16:48:09,user_138,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 17:04:00,user_87,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 17:04:02,user_87,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 17:04:04,user_87,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 17:04:07,user_87,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-12 17:05:00,user_99,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 17:05:03,user_99,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 17:05:08,user_99,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 17:18:00,user_30,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 17:18:09,user_30,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 17:18:09,user_30,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 17:18:15,user_30,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 17:18:17,user_30,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-12 17:27:00,user_94,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:27:18,user_94,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:27:26,user_94,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:27:44,user_94,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:27:51,user_94,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:36:00,user_176,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:36:20,user_176,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:36:28,user_176,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:57:00,user_106,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:57:16,user_106,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 17:57:24,user_106,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-12 20:20:00,user_182,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 20:20:02,user_182,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 20:20:02,user_182,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 20:20:03,user_182,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 20:20:05,user_182,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 21:38:00,user_92,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 21:38:01,user_92,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 21:38:02,user_92,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 21:38:03,user_92,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-12 21:38:05,user_92,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 09:05:00,user_83,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 09:05:01,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 09:05:04,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 09:05:07,user_83,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 09:15:00,user_79,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 09:15:13,user_79,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 09:15:16,user_79,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 09:15:19,user_79,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 09:26:00,user_60,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-13 09:26:18,user_60,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-13 09:26:55,user_60,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-13 10:10:00,user_141,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 10:10:06,user_141,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 10:10:09,user_141,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 10:10:16,user_141,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 11:00:00,user_124,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-13 11:00:09,user_124,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-13 11:00:13,user_124,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-13 11:00:18,user_124,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-13 11:03:00,user_93,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 11:04:32,user_93,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 11:05:43,user_93,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 11:11:00,user_102,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 11:11:04,user_102,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 11:11:09,user_102,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 11:45:00,user_74,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 11:45:06,user_74,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 11:45:19,user_74,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 12:17:00,user_119,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 12:17:01,user_119,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 12:17:04,user_119,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 12:17:13,user_119,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 12:17:17,user_119,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 12:55:00,user_143,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 12:55:02,user_143,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 12:55:07,user_143,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 12:55:09,user_143,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 14:29:00,user_191,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 14:31:14,user_191,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 14:51:00,user_26,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 14:51:18,user_26,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 14:51:19,user_26,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 15:14:00,user_164,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 15:16:58,user_164,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 15:48:00,user_53,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 15:48:03,user_53,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 15:48:04,user_53,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 15:48:08,user_53,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:03:00,user_45,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:03:02,user_45,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:03:04,user_45,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:35:00,user_45,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:35:01,user_45,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:35:02,user_45,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:35:03,user_45,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:35:04,user_45,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:43:00,user_161,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:43:02,user_161,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:43:04,user_161,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:43:08,user_161,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-13 16:51:00,user_167,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 16:51:04,user_167,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 16:51:18,user_167,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-13 20:44:00,user_57,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 20:44:02,user_57,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 20:44:08,user_57,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 20:44:11,user_57,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 20:44:19,user_57,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-13 22:34:00,user_151,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 22:34:40,user_151,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 22:35:47,user_151,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-13 22:37:07,user_151,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-14 02:48:00,user_83,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 02:48:06,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 02:48:10,user_83,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 09:15:00,user_159,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 09:15:01,user_159,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 09:15:02,user_159,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 09:15:05,user_159,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 09:15:07,user_159,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 09:52:00,user_134,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-14 09:52:03,user_134,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-14 09:52:17,user_134,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-14 10:16:00,user_95,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:16:05,user_95,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:16:06,user_95,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:17:00,user_184,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:17:03,user_184,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:17:06,user_184,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:17:08,user_184,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:28:00,user_158,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:28:05,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:28:06,user_158,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 10:43:00,user_139,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 10:43:04,user_139,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 10:43:20,user_139,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 10:43:40,user_139,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 10:43:55,user_139,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 12:24:00,user_121,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:24:04,user_121,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:24:04,user_121,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:24:05,user_121,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:48:00,user_83,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 12:48:09,user_83,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 12:48:17,user_83,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 12:48:29,user_83,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-14 12:51:00,user_189,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:51:01,user_189,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:51:03,user_189,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:51:05,user_189,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 12:51:06,user_189,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-14 13:24:00,user_115,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-14 13:24:05,user_115,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-14 13:24:06,user_115,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-14 13:24:12,user_115,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-14 14:09:00,user_133,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-14 14:09:03,user_133,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-14 14:09:04,user_133,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-14 14:09:12,user_133,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-14 14:09:15,user_133,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
